"probe" "entrez.id"
"7781" "237187_at" ""
"7782" "237197_at" ""
"7783" "237198_at" ""
"7784" "237206_at" "93649"
"7785" "237215_s_at" "7037"
"7786" "237216_at" ""
"7787" "237218_at" ""
"7788" "237248_at" "50940"
"7789" "237269_at" ""
"7790" "237281_at" "158798"
"7791" "237282_s_at" "158798"
"7792" "237290_at" ""
"7793" "237291_at" "344405"
"7794" "237292_at" "1809"
"7795" "237301_at" ""
"7796" "237305_at" ""
"7797" "237310_at" ""
"7798" "237328_at" "55195"
"7799" "237333_at" "5928"
"7800" "237347_at" ""
"7801" "237351_at" ""
"7802" "237377_at" ""
"7803" "237395_at" "199974"
"7804" "237400_at" "27109"
"7805" "237411_at" "11174"
"7806" "237441_at" ""
"7807" "237449_at" "221833"
"7808" "237456_at" ""
"7809" "237459_at" ""
"7810" "237461_at" "199713"
"7811" "237465_at" "54532"
"7812" "237483_at" ""
"7813" "237491_at" ""
"7814" "237502_at" ""
"7815" "237510_at" "55892"
"7816" "237563_s_at" ""
"7817" "237591_at" "100287569"
"7818" "237594_at" ""
"7819" "237625_s_at" ""
"7820" "237665_at" ""
"7821" "237727_at" ""
"7822" "237737_at" "100289026"
"7823" "237741_at" "55186"
"7824" "237746_at" "9295"
"7825" "237802_at" "114786"
"7826" "237810_at" "9074"
"7827" "237839_at" ""
"7828" "237849_at" ""
"7829" "237881_at" ""
"7830" "237943_at" ""
"7831" "237999_at" ""
"7832" "238000_at" ""
"7833" "238002_at" "27333"
"7834" "238009_at" ""
"7835" "238012_at" "29952"
"7836" "238013_at" "59339"
"7837" "238015_at" "201725"
"7838" "238017_at" "195814"
"7839" "238018_at" "285016"
"7840" "238021_s_at" "643911"
"7841" "238022_at" "643911"
"7842" "238025_at" "197259"
"7843" "238026_at" "6165"
"7844" "238028_at" "647024"
"7845" "238029_s_at" "151473"
"7846" "238032_at" ""
"7847" "238040_at" ""
"7848" "238043_at" "57492"
"7849" "238049_at" "65983"
"7850" "238058_at" "150381"
"7851" "238066_at" "116362"
"7852" "238069_at" "100506090"
"7853" "238075_at" ""
"7854" "238091_at" ""
"7855" "238116_at" "83657"
"7856" "238156_at" ""
"7857" "238168_at" "4071"
"7858" "238185_at" ""
"7859" "238194_at" ""
"7860" "238197_at" "140628"
"7861" "238205_at" "139170"
"7862" "238289_at" ""
"7863" "238297_at" ""
"7864" "238317_x_at" ""
"7865" "238320_at" ""
"7866" "238323_at" "8463"
"7867" "238327_at" "440836"
"7868" "238332_at" "147463"
"7869" "238341_at" "100506395"
"7870" "238342_at" ""
"7871" "238346_s_at" "96764"
"7872" "238370_x_at" ""
"7873" "238375_at" ""
"7874" "238417_at" "283209"
"7875" "238426_at" "222865"
"7876" "238429_at" "137835"
"7877" "238430_x_at" "162394"
"7878" "238439_at" "118932"
"7879" "238440_at" "171425"
"7880" "238441_at" "5563"
"7881" "238447_at" "27303"
"7882" "238451_at" "143098"
"7883" "238452_at" "127943"
"7884" "238455_at" ""
"7885" "238460_at" "84985"
"7886" "238462_at" "84959"
"7887" "238465_at" "133383"
"7888" "238466_at" ""
"7889" "238478_at" "54796"
"7890" "238480_at" "125488"
"7891" "238481_at" "4256"
"7892" "238501_at" ""
"7893" "238512_at" ""
"7894" "238513_at" "79056"
"7895" "238520_at" "55809"
"7896" "238521_at" "100505888"
"7897" "238529_at" "730631"
"7898" "238532_at" "8110"
"7899" "238536_at" ""
"7900" "238537_at" ""
"7901" "238544_at" ""
"7902" "238546_at" "6546"
"7903" "238562_at" "84294"
"7904" "238566_at" ""
"7905" "238567_at" "130367"
"7906" "238577_s_at" "128553"
"7907" "238581_at" "115362"
"7908" "238584_at" "79781"
"7909" "238592_at" "27295"
"7910" "238593_at" "79703"
"7911" "238595_at" ""
"7912" "238599_at" "134728"
"7913" "238601_at" "5257"
"7914" "238610_s_at" ""
"7915" "238615_at" "11160"
"7916" "238617_at" ""
"7917" "238619_at" ""
"7918" "238625_at" "199920"
"7919" "238631_at" "7699"
"7920" "238632_at" "100505946"
"7921" "238635_at" "64417"
"7922" "238646_at" ""
"7923" "238649_at" "26207"
"7924" "238651_at" ""
"7925" "238656_at" ""
"7926" "238657_at" "127733"
"7927" "238666_at" ""
"7928" "238668_at" ""
"7929" "238669_at" "5742"
"7930" "238673_at" ""
"7931" "238681_at" "284161"
"7932" "238682_at" "257236"
"7933" "238688_at" "7168"
"7934" "238689_at" "266977"
"7935" "238697_at" ""
"7936" "238706_at" "167153"
"7937" "238716_at" "619423"
"7938" "238717_at" ""
"7939" "238720_at" "100506582"
"7940" "238721_at" "130752"
"7941" "238725_at" "3659"
"7942" "238727_at" ""
"7943" "238736_at" "5980"
"7944" "238750_at" "56477"
"7945" "238751_at" ""
"7946" "238755_at" "644943"
"7947" "238756_at" "283431"
"7948" "238762_at" "441024"
"7949" "238763_at" "282996"
"7950" "238769_at" ""
"7951" "238774_at" ""
"7952" "238778_at" "143098"
"7953" "238780_s_at" ""
"7954" "238784_at" "283417"
"7955" "238785_at" ""
"7956" "238804_at" ""
"7957" "238805_at" "91894"
"7958" "238815_at" "347730"
"7959" "238824_at" ""
"7960" "238827_at" ""
"7961" "238831_at" "55161"
"7962" "238844_s_at" "4867"
"7963" "238846_at" "8792"
"7964" "238852_at" ""
"7965" "238853_at" "117177"
"7966" "238864_at" "146177"
"7967" "238865_at" "132430"
"7968" "238868_at" "55075"
"7969" "238870_at" "51305"
"7970" "238875_at" ""
"7971" "238877_at" "2070"
"7972" "238878_at" "170302"
"7973" "238884_at" ""
"7974" "238902_at" ""
"7975" "238907_at" "284323"
"7976" "238909_at" ""
"7977" "238913_at" ""
"7978" "238918_at" ""
"7979" "238924_at" "399761 /// 728053"
"7980" "238931_at" "79066"
"7981" "238933_at" ""
"7982" "238937_at" "147923"
"7983" "238944_at" ""
"7984" "238956_at" "100506781"
"7985" "238964_at" "55137"
"7986" "238967_at" ""
"7987" "238969_at" "152078"
"7988" "238970_at" ""
"7989" "238983_at" "79730"
"7990" "238987_at" "2683"
"7991" "238990_x_at" "391712"
"7992" "238992_at" "11201"
"7993" "238996_x_at" "226"
"7994" "238997_at" "100130889"
"7995" "238999_at" ""
"7996" "239001_at" "4257"
"7997" "239005_at" "388685"
"7998" "239006_at" "115111"
"7999" "239010_at" "503639"
"8000" "239012_at" "255488"
"8001" "239014_at" "55749"
"8002" "239017_at" "100507273"
"8003" "239022_at" ""
"8004" "239033_at" ""
"8005" "239043_at" "342908"
"8006" "239049_at" ""
"8007" "239066_at" "100506966"
"8008" "239069_s_at" ""
"8009" "239082_at" "7976"
"8010" "239084_at" "9342"
"8011" "239098_at" "283518"
"8012" "239108_at" "55711"
"8013" "239128_at" "100130519"
"8014" "239131_at" ""
"8015" "239132_at" "4842"
"8016" "239136_at" "100507177"
"8017" "239147_at" "153642"
"8018" "239150_at" "132203"
"8019" "239151_at" "399753"
"8020" "239155_at" "1525"
"8021" "239162_at" "100506897"
"8022" "239178_at" "2254"
"8023" "239209_at" ""
"8024" "239210_at" ""
"8025" "239216_at" "83659"
"8026" "239227_at" ""
"8027" "239232_at" "124540"
"8028" "239246_at" "10160"
"8029" "239247_at" "401577"
"8030" "239252_at" "1349"
"8031" "239258_at" ""
"8032" "239262_at" ""
"8033" "239270_at" "345557"
"8034" "239278_at" ""
"8035" "239285_at" ""
"8036" "239286_at" "1009"
"8037" "239292_at" ""
"8038" "239294_at" ""
"8039" "239296_at" ""
"8040" "239297_at" "57604"
"8041" "239302_s_at" "100506922"
"8042" "239309_at" "1750"
"8043" "239319_at" ""
"8044" "239331_at" ""
"8045" "239336_at" ""
"8046" "239345_at" "80704"
"8047" "239349_at" "114905"
"8048" "239370_at" "100505633"
"8049" "239381_at" "5650"
"8050" "239384_at" "645460"
"8051" "239385_at" "10342"
"8052" "239392_s_at" "57645"
"8053" "239393_at" ""
"8054" "239405_at" ""
"8055" "239443_at" "56130"
"8056" "239448_at" ""
"8057" "239449_at" ""
"8058" "239452_at" ""
"8059" "239453_at" ""
"8060" "239465_at" ""
"8061" "239468_at" "283078"
"8062" "239477_at" "151651"
"8063" "239487_at" "25940"
"8064" "239492_at" "284904"
"8065" "239500_at" "79645"
"8066" "239503_at" ""
"8067" "239516_at" ""
"8068" "239519_at" ""
"8069" "239537_at" "8128"
"8070" "239556_at" "645513"
"8071" "239568_at" "130271"
"8072" "239571_at" ""
"8073" "239576_at" ""
"8074" "239579_at" "253152"
"8075" "239586_at" "84985"
"8076" "239587_at" ""
"8077" "239591_at" ""
"8078" "239597_at" ""
"8079" "239600_at" ""
"8080" "239606_at" ""
"8081" "239611_at" ""
"8082" "239619_at" ""
"8083" "239630_at" ""
"8084" "239639_at" ""
"8085" "239651_at" "51433"
"8086" "239657_x_at" "100132074"
"8087" "239660_at" "57186"
"8088" "239665_at" "441179"
"8089" "239672_at" ""
"8090" "239704_at" "255488"
"8091" "239710_at" "55137"
"8092" "239723_at" ""
"8093" "239726_at" ""
"8094" "239733_at" "84332"
"8095" "239740_at" "2120"
"8096" "239742_at" "56995"
"8097" "239752_at" ""
"8098" "239761_at" "2650"
"8099" "239776_at" "642987"
"8100" "239791_at" "404266"
"8101" "239798_at" ""
"8102" "239808_at" ""
"8103" "239834_at" ""
"8104" "239842_x_at" ""
"8105" "239847_at" ""
"8106" "239848_at" ""
"8107" "239851_at" ""
"8108" "239856_at" ""
"8109" "239866_at" ""
"8110" "239884_at" ""
"8111" "239887_at" ""
"8112" "239893_at" ""
"8113" "239901_at" ""
"8114" "239907_at" ""
"8115" "239911_at" "9480"
"8116" "239916_at" "146845"
"8117" "239926_at" ""
"8118" "239944_at" "100505656"
"8119" "239945_at" ""
"8120" "239946_at" ""
"8121" "239951_at" ""
"8122" "239954_at" "90338"
"8123" "239965_at" "151878"
"8124" "239973_at" ""
"8125" "239978_at" ""
"8126" "239979_at" ""
"8127" "239984_at" ""
"8128" "239995_at" ""
"8129" "239999_at" ""
"8130" "240008_at" ""
"8131" "240038_at" ""
"8132" "240046_at" ""
"8133" "240061_at" "54103"
"8134" "240065_at" "153643"
"8135" "240067_at" ""
"8136" "240105_at" ""
"8137" "240117_at" "84467"
"8138" "240120_at" ""
"8139" "240121_x_at" ""
"8140" "240135_x_at" ""
"8141" "240139_at" ""
"8142" "240141_at" ""
"8143" "240154_at" ""
"8144" "240155_x_at" "148203 /// 284443"
"8145" "240156_at" ""
"8146" "240158_at" ""
"8147" "240159_at" "6565"
"8148" "240161_s_at" "166979"
"8149" "240165_at" ""
"8150" "240168_at" "23039"
"8151" "240170_at" ""
"8152" "240231_at" ""
"8153" "240232_at" ""
"8154" "240245_at" ""
"8155" "240247_at" ""
"8156" "240248_at" ""
"8157" "240253_at" ""
"8158" "240262_at" ""
"8159" "240263_at" ""
"8160" "240275_at" "219681"
"8161" "240277_at" ""
"8162" "240284_x_at" "100507644"
"8163" "240288_at" "283518"
"8164" "240293_at" "283152"
"8165" "240296_at" ""
"8166" "240297_at" ""
"8167" "240303_at" "79838"
"8168" "240304_s_at" "79838"
"8169" "240312_at" ""
"8170" "240314_at" ""
"8171" "240315_at" ""
"8172" "240331_at" ""
"8173" "240344_x_at" "90624"
"8174" "240351_at" ""
"8175" "240382_at" "100505880"
"8176" "240385_at" ""
"8177" "240392_at" ""
"8178" "240405_at" ""
"8179" "240417_at" ""
"8180" "240436_at" "650794"
"8181" "240440_at" "80896"
"8182" "240458_at" ""
"8183" "240499_at" ""
"8184" "240502_at" ""
"8185" "240521_at" ""
"8186" "240539_at" ""
"8187" "240594_at" ""
"8188" "240633_at" "285489"
"8189" "240636_at" ""
"8190" "240655_at" ""
"8191" "240665_at" ""
"8192" "240690_at" ""
"8193" "240745_at" ""
"8194" "240746_s_at" ""
"8195" "240759_at" ""
"8196" "240772_at" ""
"8197" "240815_at" ""
"8198" "240857_at" "1770"
"8199" "240861_at" ""
"8200" "240865_at" ""
"8201" "240869_at" ""
"8202" "240908_at" "100507153"
"8203" "240910_at" ""
"8204" "240927_at" ""
"8205" "240971_x_at" ""
"8206" "240991_at" ""
"8207" "241014_at" "339400"
"8208" "241017_at" "11138 /// 6160"
"8209" "241026_at" ""
"8210" "241031_at" "145741"
"8211" "241036_at" ""
"8212" "241044_x_at" ""
"8213" "241198_s_at" "85016"
"8214" "241224_x_at" "84677"
"8215" "241262_at" "100505728"
"8216" "241272_at" ""
"8217" "241291_at" ""
"8218" "241310_at" ""
"8219" "241314_at" ""
"8220" "241342_at" "157378"
"8221" "241359_at" "727910"
"8222" "241365_at" "6304"
"8223" "241370_at" "286052"
"8224" "241376_at" "100130097"
"8225" "241386_at" "100506691"
"8226" "241387_at" ""
"8227" "241390_at" ""
"8228" "241397_at" ""
"8229" "241403_at" "57396"
"8230" "241412_at" "685"
"8231" "241421_at" ""
"8232" "241435_at" ""
"8233" "241436_at" "6340"
"8234" "241450_at" "284654"
"8235" "241453_at" "5747"
"8236" "241457_at" ""
"8237" "241459_at" ""
"8238" "241470_x_at" ""
"8239" "241473_at" ""
"8240" "241484_x_at" ""
"8241" "241497_at" ""
"8242" "241509_at" ""
"8243" "241535_at" "100292909"
"8244" "241600_at" ""
"8245" "241635_at" ""
"8246" "241672_at" "400120"
"8247" "241681_at" ""
"8248" "241682_at" "151230"
"8249" "241692_at" ""
"8250" "241694_at" "5314"
"8251" "241700_at" "79776"
"8252" "241702_at" ""
"8253" "241703_at" "154661"
"8254" "241710_at" "728819"
"8255" "241716_at" "3329"
"8256" "241722_x_at" ""
"8257" "241726_at" ""
"8258" "241731_x_at" "126070"
"8259" "241751_at" "8481"
"8260" "241752_at" "6546"
"8261" "241755_at" "7385"
"8262" "241762_at" ""
"8263" "241763_s_at" ""
"8264" "241764_at" ""
"8265" "241769_at" ""
"8266" "241776_at" ""
"8267" "241780_at" ""
"8268" "241788_x_at" ""
"8269" "241789_at" "27303"
"8270" "241803_s_at" "401522"
"8271" "241808_at" "51101"
"8272" "241824_at" ""
"8273" "241837_at" ""
"8274" "241838_at" ""
"8275" "241856_at" ""
"8276" "241864_x_at" ""
"8277" "241869_at" "80830"
"8278" "241872_at" ""
"8279" "241879_at" "4026"
"8280" "241885_at" ""
"8281" "241891_at" ""
"8282" "241893_at" ""
"8283" "241895_at" "440905"
"8284" "241897_at" ""
"8285" "241905_at" "5286"
"8286" "241916_at" ""
"8287" "241936_x_at" ""
"8288" "241940_at" ""
"8289" "241941_at" ""
"8290" "241950_at" "23286"
"8291" "241954_at" "2222"
"8292" "241955_at" "25831"
"8293" "241970_at" ""
"8294" "241981_at" "54757"
"8295" "241991_at" ""
"8296" "241994_at" "7498"
"8297" "242024_at" ""
"8298" "242025_at" ""
"8299" "242028_at" "163051"
"8300" "242042_s_at" "401022"
"8301" "242052_at" ""
"8302" "242053_at" ""
"8303" "242054_s_at" "6496"
"8304" "242055_at" "389362"
"8305" "242056_at" "80263"
"8306" "242059_at" ""
"8307" "242064_at" "54549"
"8308" "242070_at" "728485"
"8309" "242074_at" ""
"8310" "242080_at" ""
"8311" "242086_at" "54558"
"8312" "242094_at" ""
"8313" "242099_at" ""
"8314" "242110_at" ""
"8315" "242126_at" ""
"8316" "242127_at" ""
"8317" "242133_s_at" ""
"8318" "242135_at" "100509302"
"8319" "242146_at" "6627"
"8320" "242162_at" "164781"
"8321" "242172_at" "4211"
"8322" "242188_at" ""
"8323" "242191_at" "100132406"
"8324" "242206_at" ""
"8325" "242224_at" "55105"
"8326" "242228_at" ""
"8327" "242234_at" "54739"
"8328" "242239_at" ""
"8329" "242245_at" ""
"8330" "242260_at" "9782"
"8331" "242270_at" ""
"8332" "242271_at" "115019"
"8333" "242273_at" ""
"8334" "242276_at" ""
"8335" "242277_at" ""
"8336" "242283_at" "127602"
"8337" "242286_at" "2903"
"8338" "242289_at" ""
"8339" "242300_at" ""
"8340" "242308_at" "55283"
"8341" "242309_at" ""
"8342" "242310_at" ""
"8343" "242317_at" "25994"
"8344" "242321_at" "5784"
"8345" "242342_at" ""
"8346" "242343_x_at" ""
"8347" "242344_at" "2561"
"8348" "242346_x_at" ""
"8349" "242354_at" ""
"8350" "242358_at" ""
"8351" "242363_at" ""
"8352" "242384_at" ""
"8353" "242396_at" "644192"
"8354" "242397_at" ""
"8355" "242405_at" ""
"8356" "242406_at" ""
"8357" "242414_at" "23475"
"8358" "242416_at" ""
"8359" "242420_at" ""
"8360" "242423_x_at" ""
"8361" "242429_at" "163081"
"8362" "242443_at" "161436"
"8363" "242447_at" "285382"
"8364" "242452_at" ""
"8365" "242457_at" ""
"8366" "242462_at" "100127980"
"8367" "242468_at" ""
"8368" "242470_at" "126272"
"8369" "242471_at" ""
"8370" "242476_at" ""
"8371" "242481_at" ""
"8372" "242488_at" "1131"
"8373" "242494_at" ""
"8374" "242517_at" "84634"
"8375" "242518_at" ""
"8376" "242523_at" ""
"8377" "242532_at" ""
"8378" "242535_at" ""
"8379" "242539_at" "129563"
"8380" "242541_at" "10350"
"8381" "242546_at" "642477"
"8382" "242550_at" "8662"
"8383" "242551_at" ""
"8384" "242559_at" ""
"8385" "242560_at" "2177"
"8386" "242577_at" "389834"
"8387" "242579_at" "658"
"8388" "242584_at" "84140"
"8389" "242586_at" "83856"
"8390" "242592_at" "283554"
"8391" "242598_at" ""
"8392" "242625_at" "91543"
"8393" "242626_at" "389432"
"8394" "242637_at" ""
"8395" "242652_at" ""
"8396" "242662_at" "5046"
"8397" "242664_at" ""
"8398" "242665_at" "114793"
"8399" "242671_at" ""
"8400" "242677_at" ""
"8401" "242680_at" ""
"8402" "242691_at" ""
"8403" "242693_at" ""
"8404" "242699_at" ""
"8405" "242710_at" ""
"8406" "242712_x_at" "285190 /// 400966 /// 5903 /// 653489 /// 727851 /// 729540 /// 729857 /// 84220"
"8407" "242722_at" "4008"
"8408" "242733_at" ""
"8409" "242736_at" ""
"8410" "242737_at" ""
"8411" "242750_at" "166785"
"8412" "242763_at" ""
"8413" "242769_at" ""
"8414" "242770_at" "642236"
"8415" "242773_at" "6523"
"8416" "242774_at" "23224"
"8417" "242775_at" "22949"
"8418" "242787_at" ""
"8419" "242794_at" "55534"
"8420" "242797_x_at" ""
"8421" "242799_at" ""
"8422" "242814_at" "5272"
"8423" "242819_at" ""
"8424" "242828_at" "55137"
"8425" "242836_at" ""
"8426" "242846_at" ""
"8427" "242851_at" "91749"
"8428" "242856_at" ""
"8429" "242859_at" ""
"8430" "242865_at" ""
"8431" "242868_at" ""
"8432" "242870_at" ""
"8433" "242871_at" "54852"
"8434" "242874_at" ""
"8435" "242876_at" "10000"
"8436" "242877_at" ""
"8437" "242881_x_at" ""
"8438" "242888_at" ""
"8439" "242890_at" ""
"8440" "242894_at" ""
"8441" "242903_at" "3459"
"8442" "242907_at" ""
"8443" "242912_at" "641455"
"8444" "242915_at" "91120"
"8445" "242918_at" "4678"
"8446" "242923_at" "339500"
"8447" "242931_at" "79836"
"8448" "242940_x_at" "1750"
"8449" "242943_at" "7903"
"8450" "242945_at" "54757"
"8451" "242946_at" ""
"8452" "242957_at" "220001"
"8453" "242961_x_at" "23586"
"8454" "242963_at" "166929"
"8455" "242964_at" ""
"8456" "242968_at" ""
"8457" "242974_at" "961"
"8458" "242975_s_at" ""
"8459" "242979_at" "3667"
"8460" "242982_x_at" "3696"
"8461" "243000_at" "1021"
"8462" "243003_at" ""
"8463" "243006_at" ""
"8464" "243009_at" ""
"8465" "243016_at" ""
"8466" "243018_at" ""
"8467" "243023_at" ""
"8468" "243030_at" ""
"8469" "243041_s_at" ""
"8470" "243049_at" ""
"8471" "243054_at" ""
"8472" "243060_at" ""
"8473" "243077_at" "641928"
"8474" "243084_at" "800"
"8475" "243087_at" "126820"
"8476" "243108_at" "10048"
"8477" "243109_at" "55784"
"8478" "243115_at" ""
"8479" "243134_at" ""
"8480" "243140_at" "59"
"8481" "243149_at" ""
"8482" "243154_at" ""
"8483" "243161_x_at" "132625"
"8484" "243173_at" "164633"
"8485" "243179_at" "100130360"
"8486" "243182_at" ""
"8487" "243184_at" ""
"8488" "243189_at" ""
"8489" "243198_at" "374618"
"8490" "243209_at" "9132"
"8491" "243221_at" "54757"
"8492" "243233_at" ""
"8493" "243240_at" ""
"8494" "243252_at" ""
"8495" "243271_at" ""
"8496" "243276_at" "259173"
"8497" "243296_at" "10135"
"8498" "243303_at" ""
"8499" "243332_at" ""
"8500" "243347_at" ""
"8501" "243362_s_at" "641518"
"8502" "243366_s_at" ""
"8503" "243367_at" ""
"8504" "243383_at" ""
"8505" "243386_at" "54897"
"8506" "243395_at" ""
"8507" "243413_at" "150737"
"8508" "243416_at" ""
"8509" "243428_at" "10984"
"8510" "243431_at" ""
"8511" "243435_at" "10984"
"8512" "243444_at" "79644"
"8513" "243462_s_at" ""
"8514" "243489_at" ""
"8515" "243495_s_at" ""
"8516" "243498_at" ""
"8517" "243509_at" ""
"8518" "243514_at" ""
"8519" "243528_at" ""
"8520" "243539_at" "84542"
"8521" "243546_at" ""
"8522" "243582_at" "153769"
"8523" "243584_at" ""
"8524" "243589_at" "100294337 /// 284058"
"8525" "243591_at" ""
"8526" "243598_at" ""
"8527" "243610_at" "138255"
"8528" "243626_at" ""
"8529" "243641_at" "100506266"
"8530" "243666_at" "100287689"
"8531" "243683_at" "9643"
"8532" "243718_at" ""
"8533" "243729_at" ""
"8534" "243745_at" ""
"8535" "243756_at" ""
"8536" "243762_at" ""
"8537" "243768_at" ""
"8538" "243790_at" "199704"
"8539" "243791_at" ""
"8540" "243792_x_at" "5783"
"8541" "243802_at" "201625"
"8542" "243803_at" "643037"
"8543" "243808_at" ""
"8544" "243824_at" "100505956"
"8545" "243827_at" ""
"8546" "243835_at" "340481"
"8547" "243857_at" "9643"
"8548" "243864_at" "151887"
"8549" "243868_at" "5991"
"8550" "243874_at" "4026"
"8551" "243888_at" ""
"8552" "243900_at" "401551"
"8553" "243908_at" ""
"8554" "243918_at" ""
"8555" "243924_at" "100127980"
"8556" "243929_at" ""
"8557" "243931_at" ""
"8558" "243933_at" ""
"8559" "243940_at" "128553"
"8560" "243948_at" ""
"8561" "243963_at" "10806"
"8562" "243981_at" "6789"
"8563" "243993_at" ""
"8564" "243999_at" "162394"
"8565" "244007_at" "58499"
"8566" "244008_at" "79668"
"8567" "244010_at" ""
"8568" "244022_at" ""
"8569" "244023_at" "6850"
"8570" "244026_at" ""
"8571" "244040_at" ""
"8572" "244042_x_at" ""
"8573" "244044_at" ""
"8574" "244045_at" ""
"8575" "244046_at" "55665"
"8576" "244050_at" "401494"
"8577" "244053_at" ""
"8578" "244112_x_at" ""
"8579" "244114_x_at" ""
"8580" "244163_at" "10371"
"8581" "244174_at" ""
"8582" "244181_at" ""
"8583" "244183_x_at" "56132"
"8584" "244187_at" "139322"
"8585" "244216_at" ""
"8586" "244239_at" ""
"8587" "244241_x_at" ""
"8588" "244264_at" "346689"
"8589" "244265_at" ""
"8590" "244267_at" ""
"8591" "244286_at" ""
"8592" "244289_at" "134466"
"8593" "244292_at" ""
"8594" "244297_at" "253650"
"8595" "244304_at" "129563"
"8596" "244313_at" "1378"
"8597" "244317_at" "222223"
