Probe.ID Entrez.ID
213994_s_at 10418
201649_at 9246
209074_s_at 11170
1568658_at 339804
203828_s_at 9235
209436_at 10418
226817_at 1824
202207_at 10123
211161_s_at 1281
204672_s_at 22881
213993_at 10418
204533_at 3627
209191_at 84617
204822_at 7272
227955_s_at ---
216953_s_at 7490
226702_at 129607
239262_at 11098
222549_at 9076
202436_s_at 1545
204457_s_at 2619
203817_at ---
218826_at 54733
210051_at 10411
212706_at 10156
226322_at 653626
235165_at 84612
237591_at 400077
226769_at 387758
206011_at 834
209437_s_at 10418
232916_at 7325
213069_at 57493
203083_at 7058
213618_at 116984
215813_s_at 5742
226545_at 135228
219211_at 11274
217428_s_at 1300
205899_at 8900
226931_at 653626
208965_s_at 3428
242468_at 613266
202555_s_at 4638
211748_x_at 5730
221530_s_at 79365
242625_at 91543
1566959_at 9846
1552701_a_at 114769
232277_at ---
205128_x_at 5742
203910_at 9411
213413_at 11037
205479_s_at 5328
226435_at 89932
32625_at 4881
228617_at 54739
219806_s_at 56935
230482_at 81849
214282_at 1356
238669_at 5742
204963_at 8082
222242_s_at 25818
242462_at ---
221011_s_at 653743
207076_s_at 445
212992_at 113146
201852_x_at 1281
209589_s_at 2048
219630_at 10158
225651_at 7325
210785_s_at 9473
241803_s_at ---
219073_s_at 114884
221671_x_at 28299
214844_s_at 55816
224184_s_at 91653
228186_s_at 84870
204320_at 1301
203241_at 7405
218847_at 10644
226932_at 8082
204655_at 6352
202565_s_at 6840
202437_s_at 1545
219454_at 25975
203853_s_at 9846
203186_s_at 6275
1556590_s_at ---
215016_x_at 667
202270_at 2633
203139_at 1612
202446_s_at 5359
218665_at 8322
227152_at 55196
231577_s_at 2633
91826_at 54869
226930_at 84624
209396_s_at 1116
205941_s_at 1300
219132_at 57161
214807_at ---
205473_at 525
209395_at 1116
213113_s_at 29015
219836_at 79413
207980_s_at 10370
204051_s_at 6424
224646_x_at 283120
242234_at 54739
202668_at 1948
227697_at 9021
202531_at 3659
209310_s_at 837
226936_at 387103
230087_at 145270
228377_at 57565
201348_at 2878
204073_s_at 745
1555852_at ---
202269_x_at 2633
203868_s_at 7412
221872_at 5918
204223_at 5549
213230_at 30850
203638_s_at 2263
205227_at 3556
219867_at 140578
202193_at 3985
227084_at 1837
238455_at ---
223843_at 51435
241981_at 54757
209408_at 11004
224997_x_at 283120
212192_at 115207
204747_at 3437
227450_at 121506
204279_at 5698
235518_at 6546
204885_s_at 10232
214053_at ---
205522_at 3233
1552309_a_at 91624
230722_at 54796
239381_at 5650
231192_at 23566
215076_s_at 1281
218614_at 55196
226103_at 91624
205127_at 5742
223395_at 25890
202086_at 4599
1555497_a_at 1580
215716_s_at 490
203787_at 23635
239887_at 8082
221898_at 10630
204994_at 4600
203021_at 6590
220196_at 94025
233130_at 7068
202643_s_at 7128
205552_s_at 4938
209205_s_at 8543
226492_at 80031
205363_at 8424
204836_at 2731
224823_at 4638
214677_x_at 28786
212353_at 23213
232181_at 153346
221690_s_at 55655
206392_s_at 5918
202409_at 492304
204846_at 1356
220177_s_at 64699
209552_at 7849
211828_s_at 23043
210260_s_at 25816
212354_at 23213
235278_at 140733
219522_at 24147
233814_at ---
235276_at ---
205532_s_at 1004
202510_s_at 7127
210002_at 2627
204072_s_at 10129
231578_at 2633
219778_at 23414
212067_s_at 643676
213273_at 26011
241916_at 5359
225931_s_at 57674
208228_s_at 2263
209687_at 6387
202208_s_at 10123
201474_s_at 3675
206715_at 22797
232164_s_at 83481
206157_at 5806
229004_at ---
204103_at 6351
209278_s_at 7980
227253_at 1356
225303_at 55243
221045_s_at 8863
211555_s_at 2983
211401_s_at 2263
214803_at ---
202177_at 2621
222486_s_at 9510
1561690_at 23635
212254_s_at 667
213518_at 5584
1552319_a_at 11202
1598_g_at 2621
203009_at 4059
228974_at 342926
228360_at 130576
202638_s_at 3383
213523_at 898
212174_at 204
203167_at 7077
202669_s_at 1948
210233_at 3556
205518_s_at 8418
215574_at 646089
204964_s_at 8082
232165_at ---
201998_at 6480
205226_at 5157
221087_s_at 80833
217073_x_at 335
212188_at 115207
205992_s_at 3600
241473_at 23213
206366_x_at 6846
229390_at 441168
209596_at 25878
202074_s_at 10133
202644_s_at 7128
218326_s_at 55366
219377_at 64762
40093_at 4059
244464_at ---
1555724_s_at 6876
210163_at 6373
203571_s_at 10974
236297_at ---
242945_at 54757
223842_s_at 51435
203666_at 6387
211896_s_at 1634
1558034_s_at 1356
201641_at 684
216044_x_at 388650
244334_at 133022
213094_at 57211
213325_at 25945
205547_s_at 6876
218542_at 55165
1405_i_at 6352
230000_at 57674
1553972_a_at 875
242699_at ---
230130_at 9353
202450_s_at 1513
228368_at 57569
212816_s_at 875
202637_s_at 3383
242907_at 2634
209621_s_at 27295
231882_at 440157
206954_at 51352
203661_s_at 7111
209335_at 1634
230214_at 10335
243584_at 11098
226865_at ---
221665_s_at 54869
202310_s_at 1277
206601_s_at 3232
236685_at ---
229450_at ---
1554473_at 57522
219990_at 79733
224701_at 54625
231579_s_at 7077
209678_s_at 5584
227995_at ---
202430_s_at 5359
1558280_s_at 9411
201744_s_at 4060
205778_at 5650
223185_s_at 79365
213689_x_at 6125
220332_at 10686
239292_at ---
229657_at 7068
219863_at 51191
219010_at 55765
207808_s_at 5627
221651_x_at 28299
210096_at 1580
213797_at 91543
219230_at 55273
225973_at 6891
236773_at ---
227276_at 84898
208747_s_at 716
218237_s_at 81539
214453_s_at 10561
206884_s_at 8796
203639_s_at 2263
209677_at 5584
1563209_a_at 140733
214038_at 6355
202504_at 23650
228143_at ---
218901_at 57088
230036_at 219285
209970_x_at 834
212822_at 57493
1554863_s_at 55816
204082_at 5090
200862_at 1718
202206_at 10123
233498_at 2066
210602_s_at 1004
207571_x_at 9473
201431_s_at 1809
221523_s_at 58528
209457_at 1847
204437_s_at 2348
201860_s_at 5327
204359_at 23768
211368_s_at 834
228224_at 5549
208966_x_at 3428
209581_at 11145
204537_s_at 2564
238877_at ---
228850_s_at ---
206125_s_at 11202
213317_at 53405
204591_at 10752
218829_s_at 55636
226142_at 11010
244610_x_at 7325
205334_at 6271
241970_at 25945
228531_at 54809
223092_at 56172
206332_s_at 3428
209283_at 1410
205372_at 5324
209016_s_at 3855
205890_s_at 10537
212344_at 23213
227623_at ---
211430_s_at 3492
238478_at 54796
243271_at 219285
203153_at 3434
203662_s_at 7111
229842_at ---
204030_s_at 29970
227498_at ---
208296_x_at 25816
210809_s_at 10631
226474_at 84166
220816_at 23566
1557116_at 80830
204052_s_at 6424
227020_at 388403
233882_s_at 80031
208025_s_at 8091
221978_at 3134
227379_at 154141
242546_at 440157
201650_at 3880
203865_s_at 104
240633_at 285489
235146_at ---
225502_at 81704
217388_s_at 8942
228069_at 113115
232278_s_at 55635
219313_at 54762
211367_s_at 834
206295_at 3606
205831_at 914
1555812_a_at 397
215163_at ---
202435_s_at 1545
212909_at 116372
233109_at 1303
226622_at 200958
242828_at 55137
205339_at 6491
223274_at ---
205330_at 4330
234764_x_at 3535
224560_at 7077
227609_at 94240
206023_at 10874
222039_at 146909
227911_at 79822
221748_s_at 7145
200887_s_at 6772
209183_s_at 11067
219386_s_at 56833
34210_at 1043
226016_at 961
236044_at 196051
210571_s_at 8418
230966_at 259307
223501_at ---
201042_at 7052
229391_s_at 441168
206008_at 7051
229625_at 115362
210133_at 6356
215176_x_at 651629
222958_s_at 55635
228468_at 84930
214836_x_at 28299
206296_x_at 11184
205666_at 2326
215034_s_at 4071
236198_at ---
1555759_a_at 6352
226245_at 284252
204135_at 11259
37005_at 4681
208146_s_at 54504
213661_at 25891
210942_s_at 10402
211813_x_at 1634
224952_at 26115
206058_at 6539
218400_at 4940
227497_at ---
205114_s_at 414062
205483_s_at 9636
210170_at 27295
212560_at 442871
228731_at ---
219519_s_at 6614
1556589_at ---
221933_at 57502
230043_at ---
203213_at 983
211075_s_at 961
223381_at 83540
242881_x_at ---
204972_at 4939
228739_at 192668
209386_at 4071
201438_at 1293
204622_x_at 4929
204774_at 2123
215033_at 4071
1555778_a_at 10631
227478_at 284262
241722_x_at ---
204222_s_at 11010
200665_s_at 6678
208851_s_at 7070
210115_at 116832
227394_at 4684
209546_s_at 8542
228109_at 5924
201387_s_at 7345
228201_at 200894
232568_at 158295
211276_at 140597
241869_at 80830
204424_s_at 55885
203915_at 4283
232155_at 57714
223690_at 4053
230127_at ---
227526_at 50937
202237_at 4837
229024_at ---
204268_at 6273
217762_s_at 11031
230707_at 6653
209763_at 91851
205691_at 9143
205713_s_at 1311
235545_at ---
219416_at 51435
211366_x_at 834
240385_at 2627
231941_s_at 200958
226489_at 57458
218724_s_at 60436
214669_x_at 3514
1552368_at 140690
202410_x_at 3481
218960_at 56649
203595_s_at 24138
219768_at 79679
239587_at ---
202957_at 3059
216576_x_at ---
209792_s_at 5655
220615_s_at 55711
202238_s_at 4837
204914_s_at 6664
240772_at 83938
205533_s_at 1004
1556182_x_at 10589
205975_s_at 3231
219593_at 51296
205525_at 800
204023_at 5984
207847_s_at 4582
205214_at 9262
223551_at 5570
231963_at ---
202619_s_at 5352
227529_s_at 9590
216615_s_at 3359
227896_at 56647
237351_at 284825
201893_x_at 1634
226975_at 55599
214366_s_at 240
243924_at ---
218662_s_at 64151
233932_at ---
203680_at 5577
217371_s_at 3600
228481_at 10631
204612_at 5569
1555229_a_at 716
1553589_a_at 10158
202920_at 287
229479_at 646324
213849_s_at 5521
235094_at 7171
203936_s_at 4318
239449_at 56172
201288_at 397
229160_at 139221
212989_at 259230
215729_s_at 51442
210601_at 1004
210559_s_at 983
204502_at 25939
205969_at 13
203414_at 23531
203908_at 8671
205933_at 26040
204913_s_at 6664
214567_s_at 6375
1556385_at 23529
222608_s_at 54443
207057_at 9194
201925_s_at 1604
229490_s_at ---
235061_at 152926
211695_x_at 4582
238755_at 644943
242397_at 4973
219403_s_at 10855
221584_s_at 3778
242974_at 961
211645_x_at ---
221730_at 1290
218802_at 55013
211663_x_at 5730
227688_at 57631
229942_at 54796
235856_at 720
202311_s_at 1277
204456_s_at 2619
231956_at 57714
209604_s_at 2625
207981_s_at 2104
202687_s_at 8743
209344_at 7171
205159_at 1439
213429_at ---
207165_at 3161
235020_at 6875
209417_s_at 3430
206359_at 9021
227530_at 9590
202768_at 2354
204716_at 8030
226638_at 57636
203691_at 5266
203509_at 6653
217763_s_at 11031
213135_at 7074
239370_at ---
1554966_a_at 11259
217502_at 3433
217764_s_at 11031
212930_at 490
227941_at 339803
232850_at 51473
223220_s_at 83666
203074_at 244
213107_at 23043
218308_at 10460
38241_at 10384
210915_x_at 28568
1554539_a_at 54509
243395_at 1604
235157_at 54625
236038_at ---
208436_s_at 3665
217767_at 653879
208850_s_at 7070
226525_at ---
207828_s_at 1063
204510_at 8317
203766_s_at 25802
238725_at ---
223502_s_at 10673
204116_at 3561
205402_x_at 5645
227705_at 56849
215121_x_at 28786
216248_s_at 4929
204682_at 4053
206371_at 2352
216984_x_at 3535
214428_x_at 720
214059_at 10561
234987_at 140711
229584_at 120892
243509_at 694
215379_x_at 28793
227210_at ---
226189_at 3696
225987_at 79689
229183_at 284252
235852_at 85439
213537_at 3113
212592_at 3512
225664_at 1303
214768_x_at ---
211668_s_at 5328
204783_at 4291
201792_at 165
1553275_s_at ---
219279_at 55619
227782_at 201501
220911_s_at 57523
201621_at 4681
233142_at ---
240392_at 79092
204146_at 10635
221698_s_at 64581
226789_at ---
214043_at 5789
228551_at 160518
227764_at 130574
201041_s_at 1843
206271_at 7098
217022_s_at 3493
236448_at 90249
209281_s_at 490
207426_s_at 7292
239136_at 219699
204641_at 4751
205269_at 3937
233562_at 84856
216766_at 5581
202746_at 9452
201850_at 822
232098_at 667
1559459_at 613266
212805_at 23273
212472_at 9645
209083_at 11151
215199_at 800
218986_s_at 55601
219304_s_at 80310
234994_at 114801
223093_at 56172
223748_at 83959
217728_at 6277
226311_at ---
237810_at 9074
219564_at 3773
202523_s_at 9806
209138_x_at 3535
212657_s_at 3557
211519_s_at 11004
244455_at 343450
213539_at 915
208131_s_at 5740
201430_s_at 1809
210861_s_at 8838
232056_at 8796
231945_at 27145
205945_at 3570
226075_at 80176
206658_at 80761
227434_at 64409
203835_at 2615
212328_at 22998
212641_at 3097
1559117_at ---
222858_s_at 27071
213764_s_at 8076
222240_s_at 51477
203052_at 717
219918_s_at 259266
213856_at 961
229723_at 117289
47560_at 22859
230741_at ---
228115_at ---
221605_s_at 51268
209277_at 7980
209387_s_at 4071
227038_at 166929
207746_at 10721
41469_at 5266
202338_at 7083
205619_s_at 4222
205404_at 3290
212372_at 4628
224027_at 56477
210538_s_at 330
231243_s_at 79365
228601_at 401022
204035_at 7857
242346_x_at ---
226869_at ---
235651_at ---
227259_at 961
230527_at ---
204444_at 3832
1560318_at 9411
227188_at 59271
212187_x_at 5730
222793_at 23586
225626_at 55824
224932_at 400916
221524_s_at 58528
204621_s_at 4929
204661_at 1043
211644_x_at 3514
205640_at 221
218943_s_at 23586
214913_at 9508
222167_at 25945
222043_at 1191
216207_x_at 28902
232375_at 6772
205242_at 10563
207547_s_at 11170
243610_at 138255
1559063_at 59271
214945_at 202134
209758_s_at 8076
1570445_a_at 643201
209709_s_at 3161
213921_at 6750
210517_s_at 9590
200884_at 1152
229498_at ---
218182_s_at 9076
215306_at 11036
208451_s_at 720
204638_at 54
222859_s_at 27071
226047_at 10335
217148_x_at 28815
213422_s_at 54587
225841_at 113802
223454_at 58191
215617_at ---
212327_at 22998
227940_at 339803
223983_s_at 83636
204817_at 9700
222925_at 51473
202095_s_at 332
206391_at 5918
236161_at ---
227657_at 57484
215946_x_at 91353
204588_s_at 9056
222881_at 10855
209732_at 9976
230067_at 220108
226136_at ---
219691_at 54809
219312_s_at 65986
204450_x_at 335
213355_at 10402
204124_at ---
1555756_a_at 64581
238967_at 9076
210052_s_at 22974
227006_at 94274
228396_at ---
212325_at 22998
212473_s_at 9645
239010_at 440157
226051_at 140606
211902_x_at 6955
205266_at 3976
212646_at 23180
203954_x_at 1365
231067_s_at 9590
204584_at 3897
206638_at 3357
239979_at 94240
217109_at 4585
217525_at 283298
213765_at 8076
221729_at 1290
223322_at 83593
201926_s_at 1604
206150_at 939
204895_x_at 4585
242342_at ---
244506_at 653626
205267_at 5450
205816_at 3696
236191_at 952
215949_x_at 3507
203196_at 10257
203290_at 3117
1552455_at 158471
204192_at 951
227458_at ---
227503_at 25945
242943_at 7903
231001_at 387758
213125_at 25903
232805_at 1301
211138_s_at 8564
210692_s_at 29015
203416_at 963
227209_at 1272
236641_at 9928
243140_at 59
1568765_at 5054
209189_at 2353
217430_x_at 1277
1556069_s_at 64344
204959_at 4332
228528_at ---
1561956_at 64067
220988_s_at 114899
228885_at 256691
227019_at 400793
219779_at 79776
206228_at 5076
210895_s_at 942
206515_at 4051
1559360_at 1946
210164_at 3002
228737_at 84969
205501_at ---
236534_at 149428
227807_at 83666
204174_at 241
1554918_a_at 10257
210393_at 8549
236293_at 399
210881_s_at 3481
204962_s_at 1058
217179_x_at 96610
205741_s_at 1837
226701_at 2702
205291_at 3560
203485_at 6252
223434_at 2635
206032_at 1825
214070_s_at 23120
227346_at 10320
205943_at 6999
203645_s_at 9332
218870_at 55843
214058_at 4610
218469_at 26585
239294_at ---
216510_x_at 3493
203951_at 1264
212587_s_at 5788
228740_at ---
210004_at 4973
211864_s_at 26509
227870_at 57722
211868_x_at 3493
205259_at 4306
211002_s_at 23650
229271_x_at ---
205220_at 8843
211635_x_at 28461
217546_at 4499
219935_at 11096
224348_s_at ---
203471_s_at 5341
1552289_a_at ---
235739_at 4929
225863_s_at 83636
1557155_a_at 7545
212588_at 5788
219619_at 54769
205758_at 925
211643_x_at 651961
209172_s_at 1063
204470_at 2919
210764_s_at 3491
229900_at 135228
229281_at 64067
241450_at 284654
205488_at 3001
239336_at 7057
226086_at 57586
227399_at 389136
1554020_at 636
216853_x_at 3535
229476_s_at 7069
213880_at 8549
216491_x_at 3507
214916_x_at 3492
233607_at 80114
242127_at 163702
205249_at 1959
217628_at 53405
225710_at ---
227266_s_at 2533
212806_at 23273
219385_at 56833
241412_at 685
241672_at 400120
217076_s_at ---
223565_at 51237
219716_at 80830
209670_at 28755
235183_at ---
230550_at 64231
211478_s_at 1803
213067_at 4628
220918_at 80215
217258_x_at ---
229560_at 51311
202952_s_at 8038
239710_at ---
210335_at 9182
228167_at 89857
213268_at 23261
234196_at 57458
239006_at 115111
227386_s_at 399474
203821_at 1839
209374_s_at 3507
204891_s_at 3932
204858_s_at 1890
217897_at 53826
209966_x_at 2104
219607_s_at 51338
212094_at 23089
204438_at 414308
205786_s_at 3684
228607_at 4939
202357_s_at 629
206291_at 4922
204787_at 11326
218468_s_at 26585
219895_at 55026
230720_at 221687
205529_s_at 862
210972_x_at 28517
228532_at 128346
231766_s_at 1303
220167_s_at 24150
242052_at 636
219523_s_at 55714
204912_at 3587
235700_at 158852
207327_at 2070
223278_at 2706
201473_at 3726
218009_s_at 9055
232617_at 1520
217110_s_at 4585
240117_at 84467
1555950_a_at 1604
211796_s_at 28566
211634_x_at 3507
223939_at 56670
221122_at 54979
212671_s_at 3117
206513_at 9447
201289_at 3491
238205_at 139170
216560_x_at 3537
203548_s_at 4023
222324_at 84033
215933_s_at 3087
202404_s_at 1278
236280_at ---
201798_s_at 26509
217281_x_at ---
211650_x_at ---
238689_at 266977
209167_at 2824
204823_at 89795
228141_at 493869
204971_at 1475
226218_at ---
236277_at 5063
205433_at 590
211798_x_at 28831
1552337_s_at 3233
1562684_at 83699
1562289_at ---
1563494_at 10718
206666_at 3003
213265_at 5222
206439_at 1833
226777_at ---
214339_s_at 11184
221204_s_at 55118
213193_x_at 28568
203922_s_at 1536
204627_s_at 3690
229927_at 93273
1552619_a_at 54443
236335_at ---
227404_s_at 1958
1563649_at ---
228367_at 115701
222139_at 57612
213502_x_at 91316
239452_at 1238
214973_x_at 3495
202580_x_at 2305
215049_x_at 9332
204358_s_at 23768
225803_at 114907
221159_at ---
219148_at 55872
229937_x_at 10859
218232_at 712
217157_x_at ---
241764_at 284825
219014_at 51316
1554408_a_at 7083
204948_s_at 10468
202718_at 3485
229070_at 84830
204844_at 2028
1557169_x_at 493812
209877_at 6623
201531_at 7538
1566764_at ---
232843_s_at 81704
227486_at 4907
213888_s_at 80342
204589_at 9891
204614_at 5055
206772_at 5746
218454_at 79887
228750_at 7373
237400_at 27109
219310_at 79953
243221_at 54757
209846_s_at 11118
221491_x_at 3123
229554_at ---
234563_at 5139
216012_at ---
1555370_a_at 23261
209829_at 9750
210064_s_at 7348
219737_s_at 5101
226847_at 10468
209606_at 9595
219874_at 84561
210397_at 1672
235092_at 284252
211991_s_at 3113
234103_at 343450
222379_at ---
237491_at 4628
1565809_x_at 643965
205660_at 8638
238750_at ---
227238_at 143662
234884_x_at ---
222926_at 51473
1558750_a_at ---
221541_at 83716
209671_x_at 28755
213790_at ---
1559921_at 5175
225619_at 122060
214791_at 93349
228827_at ---
236118_at ---
33767_at 4744
221563_at 11221
222899_at 22801
216557_x_at 3493
236523_at 285556
37512_at 8630
212020_s_at 4288
235643_at 219285
217227_x_at ---
229233_at 10718
205893_at 22871
233275_at 7849
229084_at 152330
202672_s_at 467
233398_at ---
205306_x_at 8564
233690_at 861
213915_at 4818
235199_at ---
222008_at 1297
231879_at 1303
214085_x_at 11010
223895_s_at 55040
206230_at 3975
202283_at 5176
220179_at 64180
202988_s_at 5996
229357_at 11096
206595_at 1474
204563_at 6402
243060_at ---
218854_at 29940
200974_at 59
217002_s_at 3359
222895_s_at 64919
202628_s_at 5054
203549_s_at 4023
226841_at 219972
228869_at 124460
203717_at 1803
225033_at 286167
208396_s_at 5136
218663_at 64151
205207_at 3569
213240_s_at 3851
217480_x_at 339562
214587_at 1295
209612_s_at 125
1554300_a_at 136306
201110_s_at 7057
229477_at 7069
211637_x_at 90925
219371_s_at 10365
1567912_s_at 158852
211339_s_at 3702
213456_at 25928
216401_x_at 652745
242535_at ---
219666_at 64231
225275_at 10085
213436_at 1268
220330_s_at 64092
213316_at 57608
230071_at 55752
235599_at 339535
208335_s_at 2532
222838_at 57823
220658_s_at 56938
235609_at ---
205422_s_at 9358
206337_at 1236
226878_at 3111
205498_at 2690
1559584_a_at 283897
202953_at 713
212236_x_at 3872
211742_s_at 2124
239108_at 55711
206632_s_at 9582
234650_at 55366
232523_at 84466
210176_at 7096
205692_s_at 952
213160_at 1794
1569453_a_at 692247
1569040_s_at 645784
212667_at 6678
235175_at 115361
225328_at ---
232195_at 57512
205157_s_at 3872
205270_s_at 3937
1553089_a_at 10406
206693_at 3574
214467_at 8477
205567_at 8534
223075_s_at 83543
241891_at 81704
203923_s_at 1536
1561938_at ---
239834_at 284252
216834_at 5996
233865_at 64067
213933_at 5733
228923_at 6277
232151_at ---
230422_at 2359
209613_s_at 125
241856_at ---
207238_s_at 5788
208212_s_at 238
227474_at 7849
210248_at 7476
206991_s_at 1234
234366_x_at 3535
227048_at 284217
226219_at 257106
226908_at 121227
37145_at 10578
204939_s_at 5350
205798_at 3575
219209_at 64135
1556283_s_at 26127
231213_at 5136
206033_s_at 1825
214927_at 9358
219890_at 23601
238581_at 115362
212865_s_at 7373
216430_x_at 3535
226535_at ---
237058_x_at 6540
209312_x_at 3123
214971_s_at 6480
226099_at 22936
229622_at 151176
216920_s_at 445347
206134_at 27299
238668_at ---
211908_x_at ---
214078_at 5063
211990_at 3113
237291_at 344405
209324_s_at 6004
241314_at ---
204475_at 4312
209823_x_at 3119
214777_at ---
211881_x_at 28831
223484_at 84419
242447_at 285382
205419_at 1880
204915_s_at 6664
230867_at 131873
1559883_s_at 25939
205869_at 5644
226818_at 219972
238964_at ---
235368_at 11096
204118_at 962
216541_x_at 28461
205470_s_at 11012
217378_x_at 391427
238481_at 4256
201693_s_at 1958
206978_at 1231
207339_s_at 4050
210889_s_at 2213
229629_at ---
207802_at 10321
230360_at 342035
239349_at 114905
239579_at 253152
233536_at 80816
205959_at 4322
224240_s_at 56477
222722_at 4969
228038_at 6657
231381_at 55799
203649_s_at 5320
231964_at ---
240067_at 2257
211421_s_at 5979
219415_at 57348
203698_s_at 2487
1570515_a_at 27145
207345_at 10468
207957_s_at 5579
230863_at ---
209627_s_at 26031
241762_at ---
211639_x_at ---
215214_at 3535
209220_at 2719
210029_at 3620
210065_s_at 7348
217235_x_at ---
217967_s_at 116496
240156_at 5990
202274_at 72
226997_at ---
228721_at 26172
206376_at 55117
205710_at 4036
242094_at 3690
227241_at 143662
202627_s_at 5054
206641_at 608
207149_at 1010
215077_at ---
239945_at ---
227711_at 121355
211633_x_at 3500
230626_at 23554
207636_at 5276
223952_x_at 10170
1552487_a_at 646
224342_x_at 96610
205700_at 8630
213975_s_at 10859
223823_at 10242
239665_at 441179
228504_at ---
241224_x_at 84677
206336_at 6372
1557080_s_at 9358
216412_x_at ---
235977_at 164832
230908_at ---
1566040_at 653316
225996_at 164832
216365_x_at 3538
216542_x_at 3493
1555745_a_at 4069
210503_at 4110
238909_at 6281
229669_at 440416
201109_s_at 7057
1564796_at 2012
209959_at 8013
